Day	Month	Year	Tmin(C)	Tmax(C)	Prcp(mm)	Et0(mm)
6	4	2042	14.69899902	33.66399536	0	7
7	4	2042	16.85100708	36.02999268	0	7.4
8	4	2042	19.55098877	38.0960022	0	7.6
9	4	2042	22.65499268	39.2539917	0	7.6
10	4	2042	24.27498779	40.64098511	0	7.8
11	4	2042	25.85201416	41.74801025	0	7.9
12	4	2042	26.20900879	42.02401123	0	7.9
13	4	2042	28.45101318	43.11501465	0	7.9
14	4	2042	21.87398682	33.89299927	0	6.3
15	4	2042	21.02300415	31.34499512	0	5.7
16	4	2042	19.37999878	30.66500244	0	5.8
17	4	2042	18.49401245	32.0670105	0	6.4
18	4	2042	19.90099487	33.48900757	0	6.6
19	4	2042	19.46599731	33.99001465	0	6.8
20	4	2042	20.98400269	34.04100952	0	6.6
21	4	2042	20.68099365	33.5750061	0	6.5
22	4	2042	19.20900879	33.4460083	0	6.7
23	4	2042	18.80498657	34.08001099	0	7
24	4	2042	19.95101318	33.8460022	0	6.7
25	4	2042	21.26400146	33.11199341	0	6.3
26	4	2042	19.58599243	31.49599609	0	6.2
27	4	2042	19.05401001	30.8789917	0	6.1
28	4	2042	18.43599854	32.66201172	0	6.7
29	4	2042	20.10299072	34.11400757	0	6.9
30	4	2042	20.55300293	33.09700928	0	6.5
1	5	2042	18.475	33.15499268	0	6.9
2	5	2042	18.66900024	34.95699463	0	7.4
3	5	2042	19.5119873	36.51101074	0	7.7
4	5	2042	18.8749939	36.57299194	0	7.8
5	5	2042	20.34700928	38.88100586	0	8.3
6	5	2042	21.76101074	39.49498901	0	8.3
7	5	2042	21.975	39.97200928	0	8.4
8	5	2042	22.75600586	39.2499939	0	8.1
9	5	2042	22.725	38.31798706	0	7.8
10	5	2042	22.0289856	39.42901001	0	8.3
11	5	2042	23.05498657	39.48299561	0	8.1
12	5	2042	22.6	37.57198486	0	7.7
13	5	2042	21.65700684	37.70400391	0	7.8
14	5	2042	22.50701294	37.40899048	0	7.6
15	5	2042	22.08800659	36.02999268	0	7.3
16	5	2042	20.67400513	36.53899536	0	7.7
17	5	2042	21.69500122	36.87999878	0	7.6
18	5	2042	23.05498657	37.66900024	0	7.7
19	5	2042	22.92699585	37.33098755	0	7.6
20	5	2042	21.7960144	37.33098755	0	7.8
21	5	2042	21.71499023	36.64699707	0	7.6
22	5	2042	20.16900024	37.33901367	0	8
23	5	2042	22.09499512	39.36300049	0	8.4
24	5	2042	23.26500854	38.88100586	0	8
25	5	2042	23.78099976	36.93898926	0	7.3
26	5	2042	22.3210083	35.95598755	0	7.3
27	5	2042	21.90499268	37.44799194	0	7.8
28	5	2042	24.12301025	39.00100098	0	8
29	5	2042	23.7499939	40.05401001	0	8.4
30	5	2042	26.41500244	42.85100708	0	8.8
31	5	2042	24.79900513	40.0460144	0	8.2
1	6	2042	22.6039978	37.14400635	0	7.7
2	6	2042	21.5710083	37.11300049	0	7.8
3	6	2042	22.60799561	38.21300659	0	8
4	6	2042	27.28099976	46.14098511	0	9.8
5	6	2042	25.16799316	35.33800659	0	6.6
6	6	2042	23.29198608	35.61000977	0	7.1
7	6	2042	24.4380127	39.84798584	0	8.2
8	6	2042	28.28798828	42.12801514	0	8.3
9	6	2042	27.02498779	39.1329895	0	7.5
10	6	2042	26.06899414	38.4380127	0	7.5
11	6	2042	24.13100586	38.39901123	0	7.8
12	6	2042	24.84200439	39.24599609	0	8
13	6	2042	25.48699341	40.43099365	0	8.2
14	6	2042	26.51598511	41.79000244	0	8.5
15	6	2042	27.17998657	41.83300171	0	8.4
16	6	2042	25.52199707	38.27498779	0	7.6
17	6	2042	23.61400757	37.39699707	0	7.6
18	6	2042	23.11699829	37.54100952	0	7.7
19	6	2042	23.86699829	37.59499512	0	7.6
20	6	2042	24.02199707	38.49199829	0	7.9
21	6	2042	24.54699097	38.30199585	0	7.7
22	6	2042	24.41100464	38.29799805	0	7.8
23	6	2042	25.40899048	37.27700195	0	7.2
24	6	2042	24.77199707	37.02001343	0	7.3
25	6	2042	23.87099609	36.53899536	0	7.3
26	6	2042	21.7960144	36.28200684	0	7.6
27	6	2042	21.82399902	36.3170105	0	7.6
28	6	2042	22.58901367	36.60799561	0	7.5
29	6	2042	22.81398926	37.14098511	0	7.6
30	6	2042	21.73800049	37.8170105	0	8
1	7	2042	22.95800171	38.92000732	0	8.2
2	7	2042	23.26900635	38.3250061	0	7.9
3	7	2042	22.69399414	38.3250061	0	8
4	7	2042	23.62600098	37.77001343	0	7.7
5	7	2042	24.40300903	36.04900513	0	7
6	7	2042	21.94399414	35.87398682	0	7.4
7	7	2042	21.7960144	36.10698853	0	7.5
8	7	2042	22.51101074	36.40300903	0	7.4
9	7	2042	23.56398926	38.27498779	0	7.8
10	7	2042	24.96199951	39.05999146	0	7.9
11	7	2042	25.08300171	39.37801514	0	7.9
12	7	2042	26.01500854	40.32198486	0	8
13	7	2042	26.13500366	39.28899536	0	7.7
14	7	2042	25.29299316	38.01900635	0	7.4
15	7	2042	25.32399902	36.99700317	0	7.1
16	7	2042	23.17901001	37.50200806	0	7.6
17	7	2042	22.12301025	37.4710022	0	7.8
18	7	2042	21.6880127	36.93099365	0	7.7
19	7	2042	22.30901489	37.8749939	0	7.9
20	7	2042	21.99801025	38.45699463	0	8.1
21	7	2042	22.43700562	38.19298706	0	7.9
22	7	2042	22.77498779	39.28099976	0	8.2
23	7	2042	23.24099121	39.37801514	0	8.1
24	7	2042	23.07799683	38.83400879	0	8
25	7	2042	22.88399658	38.15099487	0	7.8
26	7	2042	22.90700684	37.15599976	0	7.5
27	7	2042	23.92501221	37.00100098	0	7.3
28	7	2042	23.85900269	35.27199707	0	6.7
29	7	2042	22.43700562	34.61599121	0	6.8
30	7	2042	21.81200562	35.15200195	0	7
31	7	2042	21.98699341	32.96898804	0	6.3
1	8	2042	19.50100098	32.55700073	0	6.6
2	8	2042	19.4500061	32.08699951	0	6.5
3	8	2042	19.65599976	34.45998535	0	7.1
4	8	2042	22.30098877	39.74700317	0	8.2
5	8	2042	26.53600464	36.99300537	0	6.7
6	8	2042	23.72701416	34.18401489	0	6.3
7	8	2042	22.40200195	31.3250061	0	5.7
8	8	2042	21.60601196	31.65599976	0	5.9
9	8	2042	19.84200439	31.88500366	0	6.3
10	8	2042	20.99199829	32.79799805	0	6.4
11	8	2042	21.81200562	33.18599854	0	6.3
12	8	2042	21.86998901	35.3460022	0	6.9
13	8	2042	23.5289856	36.00600586	0	6.8
14	8	2042	23.37398682	37.52498779	0	7.3
15	8	2042	23.81600342	39.43599854	0	7.8
16	8	2042	23.25701294	35.10900269	0	6.6
17	8	2042	21.54799805	32.28499756	0	6
18	8	2042	19.90099487	32.21099243	0	6.3
19	8	2042	19.35698853	31.60500488	0	6.2
20	8	2042	19.26400146	33.64400635	0	6.7
21	8	2042	24.7289978	38.22399292	0	7.2
22	8	2042	24.91201172	35.42800293	0	6.3
23	8	2042	22.49599609	31.98198853	0	5.7
24	8	2042	21.50100098	30.89800415	0	5.5
25	8	2042	19.00301514	28.43898926	0	5.3
26	8	2042	17.73299561	27.49099121	0	5.2
27	8	2042	18.74300537	28.53200684	0	5.3
28	8	2042	17.29000244	29.39098511	0	5.7
29	8	2042	16.9210144	29.07601318	0	5.7
30	8	2042	17.36800537	29.78701172	0	5.8
31	8	2042	19.71801147	30.79299316	0	5.7
1	9	2042	19.05401001	29.3170105	0	5.4
2	9	2042	17.29000244	28.31899414	0	5.4
3	9	2042	18.43999634	28.14400635	0	5.2
4	9	2042	17.61699829	29.51900635	0	5.6
5	9	2042	18.11000977	30.96801147	0	5.9
6	9	2042	19.66799316	27.87600098	0	4.8
7	9	2042	18.54100952	26.91201172	0	4.8
8	9	2042	17.93499146	24.13900146	0	4.1
9	9	2042	17.11501465	26.42299805	0	4.8
10	9	2042	14.99401245	26.08901367	0	5
11	9	2042	14.85500488	26.85	0	5.2
12	9	2042	15.00200806	27.66201172	0	5.4
13	9	2042	15.25100098	27.84899292	0	5.3
14	9	2042	15.55001221	27.27800903	0	5.2
15	9	2042	13.90700684	26.88900146	0	5.3
16	9	2042	13.35100708	24.82299194	0	4.8
17	9	2042	12.76101074	24.59301147	0	4.8
18	9	2042	14.57900391	23.43200073	0	4.3
19	9	2042	12.43099365	23.02001343	0	4.5
20	9	2042	12.0960022	24.42199097	0	4.8
21	9	2042	12.73000488	25.40099487	0	5
22	9	2042	14.10500488	25.63399658	0	4.8
23	9	2042	14.7960144	25.91399536	0	4.8
24	9	2042	15.48000488	27.6039978	0	5.1
25	9	2042	15.2619873	29.58498535	0	5.5
26	9	2042	15.83699951	31.18898926	0	5.8
27	9	2042	16.37700806	31.08098755	0	5.7
28	9	2042	16.15200195	31.39501343	0	5.7
29	9	2042	16.73500977	25.60698853	0	4.4
30	9	2042	16.05901489	25.24199829	0	4.3
1	10	2042	14.15899048	25.92998657	0	4.7
2	10	2042	14.18300781	25.09398804	0	4.5
3	10	2042	12.93200073	25.8170105	0	4.8
4	10	2042	12.68700562	26.11998901	0	4.8
5	10	2042	13.61199341	24.57399902	0	4.4
6	10	2042	15.25499878	21.83901367	0	3.6
7	10	2042	11.86300049	18.08999023	0	3.3
8	10	2042	10.58901367	18.61901245	0	3.5
9	10	2042	10.48000488	19.84200439	0	3.8
10	10	2042	11.32000122	20.14501343	0	3.7
11	10	2042	12.24801025	17.85698853	0	3.2
12	10	2042	10.56200562	19.96700439	0	3.7
13	10	2042	9.583001709	20.22298584	0	3.9
14	10	2042	9.792993164	20.86800537	0	3.9
15	10	2042	9.669000244	23.50899658	0	4.4
16	10	2042	12.40300903	26.65200195	0	4.7
17	10	2042	12.58199463	28.25301514	0	5
18	10	2042	13.32000122	24.55098877	0	4.2
19	10	2042	11.15300903	21.52800903	0	3.8
20	10	2042	10.45299683	22.1539856	0	4
21	10	2042	10.55800781	22.14598999	0	4
22	10	2042	10.01799927	21.96300659	0	4
23	10	2042	9.610009766	24.59301147	0	4.5
24	10	2042	12.76900635	21.55199585	0	3.6
25	10	2042	12.45400391	18.65801392	0	3.1
26	10	2042	8.709008789	16.79699097	0	3.2
27	10	2042	5.72600708	16.52098999	0	3.4
28	10	2042	6.688989258	18.32000122	0	3.5
29	10	2042	5.732995605	20.70501099	0	4
30	10	2042	6.443994141	14.13601074	0	2.9
31	10	2042	5.274987793	15.3210083	0	3.2
1	11	2042	8.057000732	14.39598999	0	2.8
2	11	2042	7.369012451	16.70800171	0	3.2
3	11	2042	8.076013184	15.95400391	0	3
4	11	2042	5.170007324	16.6960083	0	3.3
5	11	2042	5.740991211	19.4380127	0	3.7
6	11	2042	9.59899292	20.00600586	0	3.5
7	11	2042	8.725	20.70900879	0	3.6
8	11	2042	8.200006104	22.06398926	0	3.9
9	11	2042	9.077996826	22.3250061	0	3.8
10	11	2042	11.35799561	18.89501343	0	3.1
11	11	2042	11.94899902	16.00100098	0	2.6
12	11	2042	7.777001953	12.33699951	0	2.4
13	11	2042	4.124993896	13.03301392	0	2.8
14	11	2042	7.169519306	12.73400269	0	2.5
15	11	2042	7.171533466	16.77001343	0	3.1
16	11	2042	4.839990234	17.42598877	0	3.3
17	11	2042	8.170526386	19.75301514	0	3.4
18	11	2042	4.866998291	21.43499146	0	3.8
19	11	2042	6.751000977	20.23900757	0	3.5
20	11	2042	8.596002197	18.75100098	0	3.2
21	11	2042	8.922998047	17.86901245	0	3.1
22	11	2042	11.77001343	15.58098755	0	2.5
23	11	2042	12.89299927	18.04000244	0	2.7
24	11	2042	11.86300049	15.73299561	0	2.5
25	11	2042	7.865991211	14.19799194	0	2.6
26	11	2042	5.193994141	13.01299438	0	2.6
27	11	2042	5.084985352	12.38799438	0	2.6
28	11	2042	4.715997314	13.00899658	0	2.7
29	11	2042	9.120538593	14.66799316	0	2.5
30	11	2042	8.975519062	14.90899048	0	2.6
1	12	2042	9.035547138	16.16799316	0	2.7
2	12	2042	7.947534443	19.16298828	0	3.2
3	12	2042	6.557000732	23.64199219	0	3.9
4	12	2042	9.696008301	20.98400269	0	3.3
5	12	2042	8.701013184	21.46599731	0	3.5
6	12	2042	8.192010498	22.86098633	0	3.7
7	12	2042	7.826989746	22.75600586	0	3.7
8	12	2042	7.816003418	24.27098999	0	3.9
9	12	2042	9.214013672	17.46099243	0	2.9
10	12	2042	7.291009521	14.43099365	0	2.6
11	12	2042	5.058007813	16.32299194	0	3
12	12	2042	7.784997559	17.80300293	0	3
13	12	2042	6.486993408	19.59798584	0	3.3
14	12	2042	5.563012695	21.65300903	0	3.7
15	12	2042	8.891992188	23.87099609	0	3.8
16	12	2042	8.304986572	21.44698486	0	3.4
17	12	2042	6.740014648	19.73400269	0	3.3
18	12	2042	10.01799927	20.84099731	0	3.2
19	12	2042	8.533990479	19.66399536	0	3.2
20	12	2042	7.252008057	17.07698975	0	2.9
21	12	2042	6.727990723	18.72399292	0	3.2
22	12	2042	7.175012207	21.24898682	0	3.5
23	12	2042	7.283013916	23.49001465	0	3.8
24	12	2042	7.932000732	24.57000122	0	3.9
25	12	2042	11.55300293	25.17598877	0	3.8
26	12	2042	9.870996094	23.95598755	0	3.7
27	12	2042	7.450006104	20.8170105	0	3.4
28	12	2042	7.567010498	21.58699951	0	3.5
29	12	2042	10.97799072	28.98299561	0	4.4
30	12	2042	10.98500977	21.18999634	0	3.2
31	12	2042	10.10799561	20.54198608	0	3.2
1	1	2043	8.903009033	20.12600098	0	3.2
2	1	2043	7.27199707	23.3460022	0	3.8
3	1	2043	9.972009277	28.90499268	0	4.5
4	1	2043	11.55999146	23.25701294	0	3.5
5	1	2043	9.377008057	21.45501099	0	3.4
6	1	2043	10.5039917	19.46999512	0	3.1
7	1	2043	8.196008301	17.61699829	0	3
8	1	2043	5.722009277	19.4460083	0	3.4
9	1	2043	8.405999756	25.72399292	0	4.1
10	1	2043	11.80901489	21.86599121	0	3.3
11	1	2043	9.253015137	16.41201172	0	2.8
12	1	2043	7.461999512	16.73500977	0	2.9
13	1	2043	5.730004883	21.28399048	0	3.7
14	1	2043	9.978997803	25.32799683	0	4
15	1	2043	9.346002197	24.60500488	0	4
16	1	2043	10.4420105	28.67598877	0	4.6
17	1	2043	12.33300171	30.58300171	0	4.8
18	1	2043	13.52999268	32.50200806	0	5
19	1	2043	10.99700317	25.38601074	0	4
20	1	2043	8.999993896	19.35698853	0	3.3
21	1	2043	8.603997803	17.25499878	0	3
22	1	2043	6.964990234	20.96898804	0	3.7
23	1	2043	8.045007324	23.23800049	0	3.9
24	1	2043	9.089990234	25.79400024	0	4.3
25	1	2043	10.74498901	27.37099609	0	4.5
26	1	2043	10.74898682	28.44698486	0	4.6
27	1	2043	10.77999268	28.7499939	0	4.7
28	1	2043	12.01101074	24.63201294	0	3.9
29	1	2043	10.73699341	19.79198608	0	3.3
30	1	2043	9.155999756	19.5630127	0	3.4
31	1	2043	9.614007568	20.2539917	0	3.5
1	2	2043	7.618005371	23.51299438	0	4.2
2	2	2043	10.70598755	24.11199341	0	4
3	2	2043	9.92901001	23.94799194	0	4.1
4	2	2043	11.73900757	24.12301025	0	4
5	2	2043	11.7619873	19.68300781	0	3.3
6	2	2043	9.373010254	18.24199829	0	3.3
7	2	2043	7.978997803	17.03399048	0	3.2
8	2	2043	6.122003174	21.82000122	0	4.1
9	2	2043	12.09301147	30.05901489	0	5.1
10	2	2043	11.70400391	23.63799438	0	4
11	2	2043	9.555993652	26.61699829	0	4.7
12	2	2043	10.83400879	25.34700928	0	4.4
13	2	2043	8.685998535	21.90899048	0	4
14	2	2043	11.42400513	24.41799316	0	4.2
15	2	2043	15.44899902	35.66399536	0	6.1
16	2	2043	21.01900635	36.85299072	0	5.8
17	2	2043	14.30300293	32.98400269	0	5.7
18	2	2043	11.55700073	23.27300415	0	4.1
19	2	2043	11.23800049	25.00100098	0	4.5
20	2	2043	10.12301025	21.15200195	0	3.9
21	2	2043	7.808007813	22.40999756	0	4.3
22	2	2043	11.64998779	33.09301147	0	6.1
23	2	2043	10.27098999	24.35601196	0	4.5
24	2	2043	11.8210083	23.27599487	0	4.2
25	2	2043	11.82799683	28.5630127	0	5.2
26	2	2043	19.15099487	38.22399292	0	6.6
27	2	2043	17.29799805	28.85900269	0	4.8
28	2	2043	15.91100464	30.62200317	0	5.3
1	3	2043	12.95900879	28.66399536	0	5.2
2	3	2043	14.9789978	30.15999756	0	5.4
3	3	2043	14.55199585	28.14000854	0	5
4	3	2043	12.46599731	25.8210083	0	4.8
5	3	2043	11.59899292	26.41100464	0	5
6	3	2043	12.60500488	29.29799805	0	5.5
7	3	2043	13.44399414	20.22701416	0	3.6
8	3	2043	11.22600708	22.55401001	0	4.3
9	3	2043	9.136010742	25.14501343	0	5
10	3	2043	14.83498535	30.99099121	0	5.7
11	3	2043	17.76799927	37.50200806	0	6.9
12	3	2043	15.48800049	27.77498779	0	5
13	3	2043	12.93200073	25.79400024	0	4.9
14	3	2043	12.5039917	26.45800171	0	5.1
15	3	2043	12.29799805	28.60201416	0	5.6
16	3	2043	12.77599487	30.82799683	0	6
17	3	2043	13.31200562	34.97701416	0	7
18	3	2043	20.89501343	40.94399414	0	7.7
19	3	2043	15.44500122	26.74199829	0	4.9
20	3	2043	13.37801514	24.38399658	0	4.7
21	3	2043	11.8170105	27.62301025	0	5.6
22	3	2043	12.06200562	27.40599976	0	5.5
23	3	2043	12.32198486	28.4039856	0	5.7
24	3	2043	12.5630127	30.05098877	0	6.1
25	3	2043	13.1960083	32.37801514	0	6.6
26	3	2043	15.44100342	35.82799683	0	7.2
27	3	2043	19.09700928	37.19100342	0	7.2
28	3	2043	19.62099609	37.45501099	0	7.2
29	3	2043	18.73101196	33.69500122	0	6.4
30	3	2043	16.83599243	32.09499512	0	6.3
31	3	2043	15.18099365	31.06499634	0	6.2
1	4	2043	16.1710144	35.82399902	0	7.3
2	4	2043	23.14800415	42.04299316	0	8.1
3	4	2043	19.46599731	28.71099243	0	5.1
4	4	2043	18.03600464	33.33400879	0	6.5
5	4	2043	17.79100952	36.3789917	0	7.3
6	4	2043	24.3869873	38.76400146	0	7.1
7	4	2043	19.52401123	34.63900146	0	6.7
8	4	2043	16.89400635	33.5710083	0	6.8
9	4	2043	16.87099609	33.01101074	0	6.7
10	4	2043	18.30800781	33.99001465	0	6.8
11	4	2043	18.28899536	32.38201294	0	6.4
12	4	2043	15.78301392	34.50301514	0	7.2
13	4	2043	20.26598511	37.8829895	0	7.6
14	4	2043	23.67299805	42.3460022	0	8.4
15	4	2043	19.67199097	30.64598999	0	5.8
16	4	2043	17.52300415	29.0960022	0	5.7
17	4	2043	17.17800293	30.59899292	0	6.2
18	4	2043	17.4460083	30.65700684	0	6.2
19	4	2043	17.18499146	29.81798706	0	6
20	4	2043	16.99099121	29.91500244	0	6
21	4	2043	16.08199463	31.70998535	0	6.7
22	4	2043	17.20501099	34.47600708	0	7.3
23	4	2043	20.10299072	39.63100586	0	8.3
24	4	2043	24.65200195	41.49898682	0	8.3
25	4	2043	21.5670105	34.73198853	0	6.8
26	4	2043	20.03701172	33.4420105	0	6.6
27	4	2043	20.54900513	33.10799561	0	6.5
28	4	2043	19.86199341	31.74099121	0	6.2
29	4	2043	19.03399048	30.26900635	0	6
30	4	2043	17.30999146	30.45900879	0	6.3
1	5	2043	17.77199707	30.82799683	0	6.3
2	5	2043	16.96401367	31.97399292	0	6.8
3	5	2043	16.95598755	34.64299927	0	7.5
4	5	2043	19.08098755	36.08001099	0	7.6
5	5	2043	20.08699951	37.40899048	0	7.9
6	5	2043	21.29500732	39.27700195	0	8.3
7	5	2043	22.74001465	40.05401001	0	8.3
8	5	2043	23.38500366	40.91298828	0	8.5
9	5	2043	24.47298584	42.66799316	0	8.9
10	5	2043	25.40099487	42.15599976	0	8.6
11	5	2043	24.62099609	38.2789856	0	7.5
12	5	2043	22.3170105	34.80599365	0	6.9
13	5	2043	21.18300781	36.88399658	0	7.7
14	5	2043	22.09200439	37.59899292	0	7.8
15	5	2043	22.76400146	36.37099609	0	7.3
16	5	2043	21.50899658	35.64098511	0	7.3
17	5	2043	21.48198853	36.28600464	0	7.5
18	5	2043	22.41399536	39.00899658	0	8.2
19	5	2043	24.61300049	39.41298828	0	7.9
20	5	2043	23.14000854	36.74099121	0	7.4
21	5	2043	20.97701416	34.56099854	0	7.1
22	5	2043	20.20800171	36.17299805	0	7.7
23	5	2043	22.55401001	37.57601318	0	7.8
24	5	2043	21.36901245	37.96801147	0	8.1
25	5	2043	21.27599487	39.79000244	0	8.6
26	5	2043	23.24099121	42.39299927	0	9.1
27	5	2043	25.14901123	44.05901489	0	9.4
28	5	2043	26.62099609	44.42800293	0	9.3
29	5	2043	27.54198608	45.74099121	0	9.6
30	5	2043	27.78301392	45.13500366	0	9.3
31	5	2043	26.77999268	42.49700317	0	8.6
1	6	2043	25.64598999	40.2789856	0	8.1
2	6	2043	25.26101074	39.53701172	0	7.9
3	6	2043	25.31200562	40.71099243	0	8.3
4	6	2043	24.32900391	39.83300171	0	8.2
5	6	2043	23.88201294	40.65200195	0	8.6
6	6	2043	24.96199951	41.74801025	0	8.7
7	6	2043	26.6329895	42.22600708	0	8.6
8	6	2043	24.73299561	40.975	0	8.5
9	6	2043	23.99099121	40.46199951	0	8.5
10	6	2043	24.8539978	40.74898682	0	8.4
11	6	2043	26.38399658	41.91100464	0	8.6
12	6	2043	27.57299194	42.80401001	0	8.6
13	6	2043	27.30901489	43.20400391	0	8.8
14	6	2043	27.2499939	43.0960022	0	8.8
15	6	2043	25.6539856	42.09700928	0	8.7
16	6	2043	24.57000122	41.52599487	0	8.7
17	6	2043	24.95101318	41.66600952	0	8.7
18	6	2043	26.4460083	40.49300537	0	8.1
19	6	2043	26.68300781	40.31398926	0	8
20	6	2043	25.26900635	41.2000061	0	8.5
21	6	2043	26.72200928	42.29900513	0	8.6
22	6	2043	25.95299683	43.33699951	0	9.1
23	6	2043	24.53899536	41.32799683	0	8.7
24	6	2043	23.74300537	41.77498779	0	9
25	6	2043	24.52700195	41.28200684	0	8.7
26	6	2043	24.3250061	39.67699585	0	8.2
27	6	2043	22.9460083	39.40099487	0	8.3
28	6	2043	23.7000061	38.05300293	0	7.8
29	6	2043	23.23000488	35.98699341	0	7.2
30	6	2043	22.39800415	38.77199707	0	8.2
1	7	2043	23.45501099	41.16100464	0	8.8
2	7	2043	24.68300781	39.48299561	0	8.1
3	7	2043	25.24199829	38.88100586	0	7.8
4	7	2043	25.75899658	38.4500061	0	7.5
5	7	2043	26.12398682	38.66298828	0	7.5
6	7	2043	25.36199341	38.32198486	0	7.5
7	7	2043	23.71499023	37.26101074	0	7.5
8	7	2043	22.23500977	35.60201416	0	7.3
9	7	2043	21.11699829	35.68401489	0	7.5
10	7	2043	21.43898926	36.33300171	0	7.6
11	7	2043	21.88201294	38.0960022	0	8
12	7	2043	22.62398682	39.1920105	0	8.3
13	7	2043	22.35201416	35.66799316	0	7.2
14	7	2043	22.22399292	34.40599976	0	6.9
15	7	2043	21.81600342	34.52999268	0	6.9
16	7	2043	21.94399414	34.50701294	0	6.9
17	7	2043	22.33999023	35.99898682	0	7.3
18	7	2043	23.10500488	38.53499756	0	7.9
19	7	2043	24.04900513	41.71300659	0	8.8
20	7	2043	26.5670105	39.40899048	0	7.6
21	7	2043	24.49199829	35.92501221	0	6.9
22	7	2043	23.7000061	35.38500366	0	6.8
23	7	2043	22.07198486	35.62600098	0	7.2
24	7	2043	22.05300293	33.81899414	0	6.6
25	7	2043	21.59798584	33.52001343	0	6.6
26	7	2043	21.09301147	32.98800049	0	6.5
27	7	2043	22.03701172	34.1920105	0	6.7
28	7	2043	23.73500977	36.61199341	0	7.2
29	7	2043	24.42598877	35.85500488	0	6.8
30	7	2043	23.89000854	37.48598633	0	7.4
31	7	2043	25.00100098	39.05999146	0	7.7
1	8	2043	24.18200073	39.91799316	0	8
2	8	2043	25.84398804	41.50301514	0	8.3
3	8	2043	24.89199219	37.15200195	0	7.1
4	8	2043	22.66298828	32.78600464	0	6.1
5	8	2043	20.84499512	32.17998657	0	6.3
6	8	2043	20.56099854	33.33400879	0	6.6
7	8	2043	21.38100586	33.74498901	0	6.6
8	8	2043	21.04699097	33.54000244	0	6.6
9	8	2043	20.52999268	34.65099487	0	7
10	8	2043	21.70299683	37.61800537	0	7.6
11	8	2043	25.0670105	39.1960083	0	7.6
12	8	2043	24.5079895	40.53600464	0	8
13	8	2043	25.01299438	43.20400391	0	8.7
14	8	2043	25.50200806	43.36400757	0	8.7
15	8	2043	24.29799805	35.94799194	0	6.6
16	8	2043	22.16201172	33.18599854	0	6.2
17	8	2043	20.30098877	32.4789978	0	6.3
18	8	2043	19.87700806	33.34899292	0	6.6
19	8	2043	21.12801514	31.03399048	0	5.7
20	8	2043	19.39998779	31.00701294	0	6
21	8	2043	19.15499268	30.31499634	0	5.8
22	8	2043	18.97200928	31.88500366	0	6.3
23	8	2043	20.05199585	33.61300049	0	6.5
24	8	2043	21.04699097	33.68700562	0	6.4
25	8	2043	20.68499146	32.10601196	0	6
26	8	2043	18.73101196	30.70400391	0	5.9
27	8	2043	17.29799805	28.95998535	0	5.7
28	8	2043	16.65300903	28.83901367	0	5.7
29	8	2043	17.00701294	29.20800171	0	5.7
30	8	2043	16.95598755	29.36000977	0	5.8
31	8	2043	17.24401245	29.00200806	0	5.6
1	9	2043	19.62099609	27.96099243	0	5
2	9	2043	17.79100952	25.63100586	0	4.6
3	9	2043	15.98500977	24.31398926	0	4.6
4	9	2043	14.2210022	24.85	0	4.9
5	9	2043	16.29198608	23.98000488	0	4.4
6	9	2043	14.0039917	25.22600708	0	5
7	9	2043	13.72799072	26.79198608	0	5.4
8	9	2043	15.02199707	28.21801147	0	5.6
9	9	2043	17.3869873	26.54699097	0	4.8
10	9	2043	15.96599731	29.61599121	0	5.7
11	9	2043	16.21401367	27.28899536	0	5.1
12	9	2043	15.58498535	23.62200317	0	4.3
13	9	2043	15.14199219	25.23400269	0	4.8
14	9	2043	16.43200073	22.12301025	0	3.8
15	9	2043	15.96898804	22.02599487	0	3.8
16	9	2043	15.66600952	24.03798828	0	4.3
17	9	2043	13.23500977	25.63100586	0	5
18	9	2043	13.00899658	26.06899414	0	5.1
19	9	2043	12.66799316	26.18200073	0	5.2
20	9	2043	12.76900635	25.96801147	0	5.1
21	9	2043	12.67501221	26.24801025	0	5.1
22	9	2043	11.45598755	26.64800415	0	5.3
23	9	2043	13.41298828	25.14501343	0	4.8
24	9	2043	13.16100464	24.3210083	0	4.6
25	9	2043	14.29500732	23.99898682	0	4.4
26	9	2043	10.53099976	19.16298828	0	3.8
27	9	2043	8.92699585	18.94899902	0	3.9
28	9	2043	8.059991455	19.6289917	0	4.1
29	9	2043	7.465997314	20.12999878	0	4.3
30	9	2043	8.231011963	20.74001465	0	4.3
1	10	2043	8.84899292	21.6289917	0	4.4
2	10	2043	7.105004883	21.64901123	0	4.5
3	10	2043	7.951989746	24.34499512	0	4.9
4	10	2043	9.933007813	24.54299316	0	4.8
5	10	2043	9.657006836	21.99498901	0	4.3
6	10	2043	10.26699219	22.46499023	0	4.3
7	10	2043	13.28499756	21.9710022	0	3.9
8	10	2043	11.72701416	22.70198975	0	4.2
9	10	2043	9.777001953	23.22200928	0	4.5
10	10	2043	12.00301514	23.50200806	0	4.3
11	10	2043	10.19698486	22.9460083	0	4.3
12	10	2043	10.60100708	22.24700317	0	4.1
13	10	2043	9.741998291	23.5289856	0	4.4
14	10	2043	12.59798584	22.7789856	0	4
15	10	2043	13.85601196	19.90499268	0	3.3
16	10	2043	11.32698975	19.32198486	0	3.5
17	10	2043	10.53499756	23.42800293	0	4.3
18	10	2043	10.6710144	20.1920105	0	3.7
19	10	2043	8.696984863	19.95501099	0	3.8
20	10	2043	8.42901001	22.14199219	0	4.2
